"","osm_id","name","st_asgeojson"
"196",-2678995,"Oblasť Dunajská","{""type"":""Polygon"",""coordinates"":[[[17.1126119,48.1441631],[17.1128678,48.1434492],[17.1129029,48.1433514],[17.113181,48.1431425],[17.1132196,48.1431135],[17.1134349,48.1429785],[17.1145112,48.1423036],[17.114881,48.1423796],[17.1152235,48.1423155],[17.1160583,48.1421726],[17.1165395,48.1417073],[17.1171329,48.1411024],[17.1176475,48.1403584],[17.117492,48.139963],[17.117917,48.139943],[17.117918,48.139957],[17.11792,48.139973],[17.117863,48.140035],[17.117836,48.140063],[17.117814,48.140087],[17.118061,48.140141],[17.1181,48.140149],[17.118102,48.140158],[17.118108,48.140159],[17.118193,48.140156],[17.118252,48.140155],[17.118255,48.140179],[17.118256,48.140183],[17.118293,48.140193],[17.118445,48.140227],[17.1185662,48.1402504],[17.118671,48.140278],[17.118872,48.140323],[17.118877,48.140324],[17.118895,48.140329],[17.118899,48.140331],[17.118962,48.140345],[17.119096,48.140376],[17.119138,48.140385],[17.119185,48.140397],[17.119211,48.140402],[17.119403,48.140444],[17.119454,48.140456],[17.119464,48.14046],[17.119508,48.140469],[17.119584,48.140486],[17.119601,48.14049],[17.120143,48.140721],[17.120318,48.140795],[17.120395,48.140828],[17.120446,48.14085],[17.120475,48.140849],[17.120476,48.140851],[17.120505,48.140849],[17.12062,48.140839],[17.120941,48.140815],[17.121108,48.140802],[17.121154,48.140799],[17.121277,48.140789],[17.121318,48.140786],[17.121587,48.140766],[17.121692,48.140758],[17.121848,48.140747],[17.122607,48.140689],[17.122801,48.140675],[17.123306,48.140637],[17.123348,48.140635],[17.124284,48.140566],[17.124566,48.140544],[17.124625,48.140539],[17.12464,48.140538],[17.125566,48.140469],[17.125688,48.140461],[17.126292,48.140413],[17.126474,48.140398],[17.126637,48.140385],[17.127154,48.140343],[17.127261,48.140335],[17.12727,48.140334],[17.127307,48.140331],[17.127318,48.14033],[17.127423,48.140324],[17.127431,48.140323],[17.12787,48.140294],[17.127888,48.140293],[17.128422,48.140257],[17.128569,48.140248],[17.128622,48.140243],[17.128693,48.140238],[17.128763,48.140233],[17.128912,48.140221],[17.129003,48.140214],[17.129222,48.140197],[17.129262,48.140257],[17.129266,48.140263],[17.129268,48.140267],[17.129304,48.140327],[17.129423,48.14054],[17.129438,48.140569],[17.129442,48.140576],[17.129549,48.140758],[17.129569,48.140792],[17.129669,48.140964],[17.129702,48.141023],[17.129711,48.141041],[17.129713,48.141043],[17.129724,48.141062],[17.129726,48.141064],[17.129852,48.141279],[17.130084,48.141678],[17.130219,48.141912],[17.13026,48.141984],[17.130264,48.14199],[17.130349,48.142138],[17.130361,48.142157],[17.130366,48.142164],[17.130429,48.142271],[17.130732,48.142783],[17.130738,48.142795],[17.13074,48.142796],[17.130765,48.142842],[17.13077,48.142849],[17.130773,48.142854],[17.130834,48.142964],[17.13083,48.142965],[17.130852,48.143001],[17.130856,48.143001],[17.130863,48.143014],[17.130865,48.14302],[17.130872,48.143033],[17.130893,48.143072],[17.130896,48.143078],[17.130903,48.143086],[17.130913,48.143105],[17.130949,48.143165],[17.130955,48.143178],[17.130991,48.143239],[17.130999,48.143252],[17.13102,48.143289],[17.131044,48.143329],[17.131071,48.143376],[17.131084,48.1434],[17.131112,48.143446],[17.131122,48.143465],[17.13115,48.143512],[17.131241,48.143668],[17.131247,48.143681],[17.13125,48.143684],[17.131256,48.143695],[17.131259,48.143699],[17.131264,48.143708],[17.131275,48.143729],[17.131306,48.143782],[17.131313,48.143793],[17.131344,48.143846],[17.131351,48.143859],[17.131382,48.14391],[17.13139,48.143927],[17.13147,48.144071],[17.1315,48.144118],[17.13174,48.144532],[17.131991,48.144965],[17.132011,48.145001],[17.132102,48.145156],[17.132147,48.145233],[17.132167,48.145267],[17.132172,48.145274],[17.132183,48.145295],[17.132189,48.145304],[17.132208,48.145335],[17.13235,48.145576],[17.13238,48.145627],[17.13245,48.145748],[17.132043,48.145789],[17.1317119,48.145809],[17.1316519,48.145815],[17.131493,48.145845],[17.131383,48.145856],[17.131269,48.145867],[17.131172,48.145877],[17.130821,48.145913],[17.130522,48.145944],[17.13036,48.14596],[17.130226,48.145973],[17.129839,48.146013],[17.129802,48.146017],[17.129731,48.146023],[17.129282,48.14607],[17.129251,48.146073],[17.129217,48.146077],[17.129194,48.146079],[17.129135,48.146085],[17.129089,48.14609],[17.129013,48.146097],[17.128622,48.146137],[17.128597,48.14614],[17.128519,48.146148],[17.128339,48.146165],[17.12833,48.146166],[17.128329,48.146166],[17.128291,48.146175],[17.128288,48.146176],[17.128121,48.146204],[17.128048,48.146212],[17.127461,48.146271],[17.127386,48.146279],[17.126666,48.146353],[17.126596,48.146359],[17.126576,48.146361],[17.12656,48.146363],[17.126511,48.146368],[17.126267,48.146391],[17.126242,48.146395],[17.126248,48.146377],[17.126211,48.146382],[17.126134,48.146389],[17.126014,48.1464],[17.125943,48.146408],[17.125821,48.14642],[17.125717,48.146431],[17.125033,48.1465],[17.124987,48.146503],[17.124901,48.146513],[17.124763,48.146527],[17.1247794,48.1465612],[17.124786,48.14659],[17.124787,48.146593],[17.124827,48.146704],[17.124914,48.146945],[17.124925,48.146978],[17.124931,48.146993],[17.12496,48.147077],[17.124973,48.14711],[17.124984,48.14714],[17.125008,48.147211],[17.125014,48.147224],[17.125025,48.147256],[17.125041,48.147301],[17.125041,48.147316],[17.125039,48.147357],[17.125048,48.147371],[17.125079,48.147371],[17.125147,48.147373],[17.125182,48.147374],[17.125187,48.147387],[17.125187,48.147389],[17.125196,48.147419],[17.125202,48.147439],[17.125238,48.147547],[17.125241,48.147556],[17.125243,48.14756],[17.125263,48.147624],[17.125302,48.147742],[17.125303,48.147743],[17.125304,48.147744],[17.1253137,48.1477532],[17.125393,48.148014],[17.125496,48.148311],[17.125502,48.148328],[17.125526,48.148395],[17.12556,48.148467],[17.125563,48.148473],[17.125706,48.148774],[17.125788,48.149078],[17.125822,48.149194],[17.125835,48.149238],[17.125854,48.149302],[17.125909,48.149454],[17.125917,48.14948],[17.125927,48.149506],[17.125936,48.149531],[17.125946,48.149559],[17.125953,48.149587],[17.125963,48.14961],[17.125973,48.149638],[17.125981,48.149663],[17.125991,48.14969],[17.126001,48.149716],[17.126009,48.149744],[17.126083,48.149731],[17.126092,48.14976],[17.12602,48.149772],[17.126031,48.149797],[17.12604,48.149822],[17.126049,48.149848],[17.126058,48.149875],[17.126069,48.149902],[17.126078,48.149927],[17.126087,48.149955],[17.126096,48.14998],[17.126105,48.150007],[17.126114,48.150033],[17.126123,48.150059],[17.126133,48.150086],[17.126142,48.150112],[17.126152,48.150139],[17.126161,48.150166],[17.126172,48.150191],[17.126179,48.150218],[17.12619,48.150243],[17.126198,48.150271],[17.126208,48.150296],[17.126216,48.150323],[17.126226,48.15035],[17.126234,48.150376],[17.126244,48.150402],[17.126254,48.150428],[17.126264,48.150456],[17.126272,48.150482],[17.126281,48.150508],[17.12629,48.150535],[17.126301,48.150563],[17.12631,48.150588],[17.126318,48.150612],[17.126327,48.15064],[17.126338,48.150668],[17.126346,48.150693],[17.126356,48.15072],[17.126365,48.150746],[17.126375,48.150772],[17.126383,48.150799],[17.126395,48.150824],[17.126402,48.150851],[17.126412,48.150878],[17.12642,48.150904],[17.126428,48.15093],[17.126438,48.150955],[17.126448,48.150983],[17.126459,48.151012],[17.12653,48.151],[17.1264173,48.1510364],[17.126441,48.151125],[17.1264745,48.1512445],[17.126572,48.151638],[17.126655,48.151834],[17.126643,48.151907],[17.126757,48.152331],[17.126703,48.152339],[17.126609,48.152352],[17.126628,48.152426],[17.126663,48.152563],[17.126649,48.152565],[17.126681,48.152684],[17.126694,48.152683],[17.126702,48.152713],[17.126024,48.153003],[17.126111,48.153094],[17.125956,48.153159],[17.125903,48.153183],[17.125898,48.153219],[17.125881,48.153332],[17.125872,48.153367],[17.1257455,48.1536732],[17.1253094,48.1535845],[17.1219377,48.1522888],[17.1212966,48.1520257],[17.1198868,48.151396],[17.1185787,48.1506911],[17.1176289,48.1505878],[17.1171467,48.1498829],[17.1160712,48.1486409],[17.1157646,48.1488168],[17.1154547,48.1489937],[17.1149526,48.1486622],[17.1158902,48.1480174],[17.1156125,48.1477638],[17.1149036,48.1471163],[17.1145484,48.1467551],[17.1141382,48.1464217],[17.1133498,48.1456781],[17.1130655,48.1453727],[17.1129133,48.1452091],[17.1126404,48.1446325],[17.1126119,48.1441631]]]}"
"197",35464457,"Kamenné nám.","{""type"":""Point"",""coordinates"":[17.113559,48.1455395]}"
"198",1720377318,"KC Dunaj","{""type"":""Point"",""coordinates"":[17.1099791,48.145196]}"
"199",1470895920,"Atlantic","{""type"":""Point"",""coordinates"":[17.1145818,48.1437142]}"
"200",2507265898,"spaghetti leviathan","{""type"":""Point"",""coordinates"":[17.1128784,48.1422062]}"
"201",2717794865,"ĽUBICA - Štúrova","{""type"":""Point"",""coordinates"":[17.1137539,48.1428066]}"
"202",1967956529,"Coffee & Co","{""type"":""Point"",""coordinates"":[17.1100739,48.1433325]}"
"203",4095118184,"Laura V","{""type"":""Point"",""coordinates"":[17.1133215,48.14351]}"
"204",1470931280,"Freeman","{""type"":""Point"",""coordinates"":[17.1163336,48.1447571]}"
"205",898010137,"Stará tržnica - Rotary Club Bratislava Danube","{""type"":""Point"",""coordinates"":[17.1114368,48.1449631]}"
"206",3512113999,"Fio banka","{""type"":""Point"",""coordinates"":[17.1125912,48.1443316]}"
"207",444325137,"OD Dunaj","{""type"":""Polygon"",""coordinates"":[[[17.110354,48.1451395],[17.1107257,48.1450223],[17.1107796,48.1450053],[17.1108493,48.1450804],[17.1107796,48.1450912],[17.1108793,48.1452196],[17.1104084,48.1452884],[17.110354,48.1451395]]]}"
"208",5258289579,"sv. Ján Nepomucký","{""type"":""Point"",""coordinates"":[17.1098034,48.1434145]}"
"209",1470876966,"Eximbank SR","{""type"":""Point"",""coordinates"":[17.1134534,48.1433428]}"
"210",3944803809,"Parochňe Regina","{""type"":""Point"",""coordinates"":[17.1128825,48.1473494]}"
"211",4067635297,"Praclík","{""type"":""Point"",""coordinates"":[17.1159553,48.145953]}"
"212",2711383454,"minus 7 bar","{""type"":""Point"",""coordinates"":[17.1151738,48.1445336]}"
"213",1470931287,"TUI Reise center","{""type"":""Point"",""coordinates"":[17.1162326,48.1447342]}"
"214",-4557548,"Bratislava 1 - 811 02","{""type"":""Polygon"",""coordinates"":[[[17.073896,48.142414],[17.075042,48.14205],[17.07521,48.141996],[17.075443,48.141954],[17.07557,48.141929],[17.075903,48.141878],[17.076368,48.141792],[17.076744,48.14172],[17.077134,48.141643],[17.077998,48.141488],[17.078662,48.141449],[17.079989,48.141327],[17.080773,48.141273],[17.081555,48.141135],[17.082079,48.141052],[17.08298,48.140875],[17.083631,48.14074],[17.084374,48.140624],[17.085258,48.140442],[17.085611,48.14037],[17.086373,48.140251],[17.086577,48.140218],[17.087085,48.140119],[17.087771,48.139989],[17.088254,48.139895],[17.088398,48.139865],[17.089517,48.139644],[17.090123,48.139524],[17.090571,48.139437],[17.091091,48.139332],[17.091975,48.139162],[17.092362,48.139091],[17.092524,48.139062],[17.093226,48.138933],[17.093624,48.138865],[17.094358,48.138734],[17.09496,48.138639],[17.095242,48.138606],[17.096002,48.138534],[17.096312,48.138507],[17.096598,48.138484],[17.097095,48.138443],[17.097594,48.138404],[17.098195,48.138365],[17.098716,48.138349],[17.099653,48.138315],[17.099765,48.138311],[17.099943,48.138306],[17.101013,48.138267],[17.102072,48.138261],[17.102287,48.138259],[17.102817,48.13825],[17.10357,48.13824],[17.104042,48.138235],[17.104395,48.138225],[17.104406,48.138225],[17.10452,48.138229],[17.104547,48.13823],[17.104663,48.138232],[17.104674,48.138231],[17.1060102,48.1382498],[17.108362,48.138302],[17.109508,48.138321],[17.111359,48.138346],[17.113178,48.138333],[17.116728,48.138268],[17.1170615,48.1382619],[17.1170162,48.1376987],[17.1169411,48.1376325],[17.1169298,48.1374951],[17.1169944,48.1374269],[17.1168967,48.1362115],[17.1168924,48.1358774],[17.116995,48.1358751],[17.1170534,48.1358738],[17.1171491,48.1358716],[17.1171545,48.1359069],[17.117231,48.135905],[17.117261,48.1359],[17.117278,48.135889],[17.11729,48.135871],[17.117366,48.135859],[17.117303,48.135899],[17.1171647,48.1359756],[17.1171984,48.1362012],[17.11725,48.136844],[17.117253,48.136874],[17.1172959,48.1374144],[17.1173709,48.1374793],[17.1173822,48.1376167],[17.1173181,48.13769],[17.1173637,48.1382574],[17.1173953,48.13865],[17.1174691,48.1387149],[17.1174793,48.1388538],[17.1174174,48.1389257],[17.1174815,48.1397225],[17.117492,48.139963],[17.1175601,48.1402741],[17.1174434,48.1405008],[17.117164,48.1409744],[17.1170537,48.1413389],[17.1170105,48.1414865],[17.117089,48.1416315],[17.1168517,48.1419253],[17.1166238,48.1418711],[17.1164878,48.1419924],[17.1163396,48.142146],[17.1160577,48.1425245],[17.1159155,48.1428527],[17.1157261,48.1433519],[17.1146777,48.1429182],[17.1141055,48.1432792],[17.1138894,48.1431591],[17.1136805,48.1433002],[17.1134201,48.1432828],[17.1132623,48.1434471],[17.1129451,48.1435248],[17.1128678,48.1434492],[17.1124888,48.1432963],[17.1121248,48.1431171],[17.1117163,48.1429252],[17.1116009,48.1428054],[17.1106849,48.142385],[17.1104309,48.1426808],[17.1097396,48.1424653],[17.1096278,48.1424724],[17.109318,48.1423467],[17.1092675,48.1423262],[17.1091723,48.142356],[17.109023,48.1425094],[17.1089134,48.1424789],[17.1088568,48.1425327],[17.1086774,48.1424773],[17.1087292,48.1423744],[17.1086449,48.1423439],[17.1085317,48.1423793],[17.1080398,48.1422219],[17.1077169,48.1421296],[17.1073227,48.1420241],[17.1070229,48.1419084],[17.1072264,48.1416521],[17.1069856,48.1415565],[17.106913,48.1415376],[17.106743,48.1417347],[17.1064657,48.1416115],[17.1063141,48.1416047],[17.1061903,48.1415609],[17.1059543,48.1414219],[17.1057197,48.1413412],[17.1057678,48.1412809],[17.1056832,48.1412517],[17.1056337,48.1412517],[17.1055609,48.1412274],[17.1054079,48.1411526],[17.1050575,48.1409238],[17.1052333,48.1408134],[17.1053814,48.1406364],[17.1054438,48.1405384],[17.1053672,48.1405144],[17.1054106,48.1403674],[17.1053346,48.1402015],[17.105363,48.1400861],[17.1053991,48.1400413],[17.1054094,48.1399621],[17.1054094,48.1399053],[17.1050561,48.1398941],[17.1049339,48.1399161],[17.10482,48.139962],[17.1042345,48.1399753],[17.1041683,48.1400699],[17.1039895,48.1403191],[17.103959,48.1404756],[17.1036509,48.1405718],[17.1031607,48.1406354],[17.1030761,48.1407448],[17.1032627,48.1408761],[17.1034488,48.141158],[17.1035645,48.141346],[17.1035695,48.1414702],[17.1034245,48.1415411],[17.1032977,48.1415331],[17.1030474,48.1413861],[17.1025625,48.1412578],[17.1022804,48.1411437],[17.1019843,48.141092],[17.1010023,48.1411684],[17.1004787,48.1410602],[17.099442,48.1411261],[17.0991145,48.1412203],[17.0987859,48.1410845],[17.0985311,48.1410781],[17.0981336,48.1411711],[17.0979108,48.1412118],[17.0976127,48.1412781],[17.0975021,48.1413743],[17.0973338,48.1415177],[17.0972328,48.1415647],[17.0970886,48.1416235],[17.0961847,48.1417808],[17.0958785,48.1418545],[17.0958312,48.1419272],[17.0957743,48.1420272],[17.0955739,48.1422997],[17.0950307,48.1423735],[17.0947087,48.142585],[17.0944176,48.1426515],[17.0936355,48.1427927],[17.0933118,48.1436161],[17.0926148,48.1437022],[17.0918991,48.1435253],[17.0917231,48.1434016],[17.0914755,48.1434328],[17.0909829,48.1434677],[17.0909985,48.1435635],[17.0910372,48.1437912],[17.090738,48.1438475],[17.0902364,48.1439231],[17.0899959,48.1439896],[17.0891622,48.1443037],[17.0880565,48.1448626],[17.0866828,48.145863],[17.0858703,48.1469305],[17.0860881,48.147998],[17.0862891,48.1482774],[17.0867833,48.1481321],[17.0874001,48.1480758],[17.0875258,48.1480389],[17.0874202,48.1479147],[17.0871938,48.1479147],[17.0870932,48.1475321],[17.0869876,48.1474013],[17.0869272,48.1472569],[17.0871184,48.1469079],[17.0885469,48.1462266],[17.090071,48.1454547],[17.0902672,48.1454647],[17.0907501,48.1458507],[17.0905348,48.1460937],[17.090374,48.14623],[17.0897393,48.1465026],[17.0892481,48.1468652],[17.0890171,48.1469748],[17.0887712,48.1469789],[17.0885345,48.1470179],[17.0881472,48.1472127],[17.0879136,48.1473132],[17.0878368,48.147383],[17.0878552,48.1474568],[17.0879536,48.1475327],[17.088221,48.147668],[17.0885331,48.1478835],[17.0887495,48.1481851],[17.0888517,48.148202],[17.088855,48.1482503],[17.0888752,48.1483746],[17.0887493,48.1484794],[17.0884005,48.1486129],[17.0880394,48.1487981],[17.0874554,48.1490298],[17.0869512,48.1492062],[17.0864787,48.149362],[17.0863803,48.1495938],[17.0863896,48.1499076],[17.0864664,48.1502459],[17.0868621,48.1504826],[17.0873601,48.1506015],[17.0875199,48.1505933],[17.0879287,48.1504416],[17.0880209,48.1502673],[17.0884697,48.1499863],[17.0888171,48.149853],[17.0891767,48.1497464],[17.089521,48.1495946],[17.0896347,48.1495966],[17.0898145,48.1496469],[17.0899221,48.1496838],[17.0900027,48.1498341],[17.0898486,48.1501091],[17.089692,48.150335],[17.0895844,48.1505134],[17.0896489,48.1506898],[17.0898714,48.1508092],[17.0901811,48.1509724],[17.0902822,48.1510702],[17.0902899,48.1511174],[17.0902069,48.1512179],[17.0903513,48.1513369],[17.0904676,48.1514786],[17.0906936,48.1516439],[17.0910914,48.1515656],[17.0912079,48.1515726],[17.0912602,48.1516269],[17.0913159,48.1516793],[17.0915045,48.1516802],[17.0915743,48.1517176],[17.0915852,48.1518974],[17.0915852,48.1521251],[17.0915765,48.1522788],[17.0917693,48.1524361],[17.0914539,48.1523255],[17.0912903,48.1522806],[17.0911293,48.1521816],[17.0908213,48.152213],[17.0907046,48.152289],[17.0906635,48.1523663],[17.0906985,48.1524658],[17.0907549,48.1526964],[17.0903766,48.1528592],[17.090055,48.1530937],[17.0897548,48.1533034],[17.0896808,48.1535862],[17.0892963,48.1535858],[17.0889645,48.1536631],[17.0887986,48.1538521],[17.088669,48.1540458],[17.0885644,48.1544785],[17.088043,48.1550316],[17.0877958,48.1556149],[17.0873602,48.1564346],[17.0870366,48.157585],[17.0868475,48.1581727],[17.086473,48.1587087],[17.085683,48.1596489],[17.0853366,48.1597852],[17.0849477,48.1597956],[17.084647,48.1596811],[17.0843362,48.159667],[17.0831352,48.1602767],[17.0818623,48.1606757],[17.0813674,48.1608584],[17.0808852,48.1609552],[17.0803616,48.1610797],[17.0799979,48.16124],[17.0786098,48.1626432],[17.0782834,48.1629122],[17.0778796,48.1631124],[17.0771481,48.1633514],[17.076423,48.163505],[17.076443,48.162796],[17.076447,48.162276],[17.076446,48.162203],[17.07649,48.161991],[17.076523,48.161841],[17.076541,48.161759],[17.076542,48.161669],[17.076542,48.161641],[17.076542,48.161592],[17.076543,48.161544],[17.076545,48.161429],[17.076546,48.161388],[17.076547,48.161287],[17.076548,48.161227],[17.076556,48.160702],[17.076556,48.160662],[17.076557,48.16061],[17.076558,48.16058],[17.076566,48.160567],[17.07657,48.160559],[17.076574,48.160555],[17.076563,48.160483],[17.07652,48.160483],[17.076498,48.160482],[17.076471,48.160166],[17.076474,48.159926],[17.076476,48.159704],[17.076494,48.159182],[17.076495,48.158986],[17.076496,48.158764],[17.076496,48.158458],[17.076495,48.158333],[17.076495,48.158244],[17.076504,48.158061],[17.076531,48.157434],[17.076554,48.156646],[17.076596,48.156399],[17.076703,48.155749],[17.076714,48.155678],[17.076741,48.155552],[17.076754,48.155491],[17.076767,48.15543],[17.076808,48.155239],[17.076852,48.155035],[17.076875,48.154925],[17.076878,48.154913],[17.076907,48.154774],[17.077007,48.15431],[17.077055,48.154086],[17.077105,48.153862],[17.07714,48.1537],[17.077143,48.153683],[17.077151,48.153642],[17.077152,48.153633],[17.077162,48.153574],[17.077193,48.153392],[17.077221,48.153139],[17.07721,48.153054],[17.077194,48.152932],[17.077114,48.152754],[17.077058,48.152632],[17.077033,48.152577],[17.076996,48.152472],[17.077022,48.152467],[17.07704,48.152465],[17.077024,48.15242],[17.076887,48.152042],[17.076865,48.151979],[17.076765,48.15157],[17.076735,48.151352],[17.076695,48.150886],[17.076659,48.150888],[17.076547,48.149062],[17.076516,48.148536],[17.076512,48.148386],[17.07647,48.147897],[17.076414,48.147321],[17.076405,48.147165],[17.076417,48.147107],[17.076426,48.146981],[17.076459,48.146905],[17.076476,48.14687],[17.076525,48.146771],[17.076485,48.14677],[17.076452,48.146769],[17.07639,48.146767],[17.07636,48.146766],[17.076312,48.146765],[17.07629,48.146765],[17.076243,48.146764],[17.076175,48.146762],[17.07613,48.146761],[17.076133,48.146749],[17.076142,48.146716],[17.076117,48.146636],[17.076049,48.146412],[17.076002,48.146257],[17.075976,48.146172],[17.075932,48.146027],[17.075839,48.145904],[17.07569,48.145706],[17.075676,48.145688],[17.075575,48.145554],[17.075539,48.145507],[17.075532,48.145499],[17.074929,48.144807],[17.074917,48.144793],[17.074817,48.144682],[17.074461,48.144381],[17.074415,48.14426],[17.074395,48.144207],[17.074255,48.144187],[17.074241,48.144113],[17.073896,48.142414]]]}"
"215",3037431761,"Bistro St. Germain","{""type"":""Point"",""coordinates"":[17.1159078,48.146348]}"
"216",1951098613,"Detské jasle","{""type"":""Point"",""coordinates"":[17.1142676,48.1471843]}"
"217",330575866,"Univerzitná nemocnica s poliklinikou Milosrdní bratia","{""type"":""Polygon"",""coordinates"":[[[17.1103954,48.1459178],[17.1106461,48.1457506],[17.1107124,48.1457087],[17.1107068,48.1457072],[17.1107144,48.145701],[17.1107195,48.1457014],[17.1107321,48.1456954],[17.1107284,48.1456918],[17.110738,48.1456845],[17.1107404,48.1456857],[17.1107619,48.1456714],[17.1107607,48.1456691],[17.1107692,48.1456628],[17.1107722,48.1456654],[17.1107837,48.145656],[17.1107807,48.1456534],[17.11079,48.1456485],[17.1107922,48.1456497],[17.1107959,48.1456478],[17.1108875,48.1456946],[17.1110928,48.1458001],[17.1111525,48.1457679],[17.1111571,48.1457718],[17.1113709,48.1456575],[17.1113725,48.145653],[17.1113755,48.1456509],[17.1114029,48.1456369],[17.1114685,48.1456042],[17.1117294,48.1458211],[17.1117674,48.1458548],[17.1116134,48.145936],[17.1114527,48.1460217],[17.111376,48.14606],[17.111361,48.1460522],[17.111312,48.1460861],[17.1111042,48.1462382],[17.1110499,48.1462785],[17.1109824,48.1463282],[17.1108482,48.1462671],[17.1108322,48.1462829],[17.1107275,48.146234],[17.1107226,48.1462383],[17.1106424,48.1461989],[17.1105485,48.1461496],[17.1106417,48.146069],[17.1105684,48.1460301],[17.110583,48.1460164],[17.1103954,48.1459178]]]}"
